Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,PercentDD,Trades,ReEntryExtension,PTAsTimeREExt,CloseBreakEvenAfter,Pair
18024,395009809.00,3150.37,4.94564,1.40736,0.32019,-0.01281,395009809,9.84,637,0.6,0.5,5,EURNZD
12072,395009809.00,2467.96,3.80271,1.31384,0.25083,-0.01297,395009809,9.84,649,0.6,0.5,4,EURNZD
19140,395009809.00,3992.40,8.67913,1.49171,0.40584,-0.00030,395009809,9.84,460,0.6,0.8,5,EURNZD
13188,395009809.00,2983.30,6.30719,1.38094,0.30326,0.00028,395009809,9.84,473,0.6,0.8,4,EURNZD
19512,483009809.00,3795.27,8.90909,1.54072,0.38642,-0.00057,483009809,9.82,426,0.6,0.9,5,EURNZD
13560,483009809.00,3009.81,6.98332,1.34620,0.30645,-0.00052,483009809,9.82,431,0.6,0.9,4,EURNZD
788,52008310.00,7296.14,1.48567,1.51565,0.75803,-0.00021,52008310,9.63,4911,0.2,0.7,2,EURNZD
23542,307008609.00,7403.82,14.74865,1.71832,0.77008,-0.00078,307008609,9.61,502,0.4,2,5,EURNZD
20194,267008609.00,6982.38,9.44842,1.65052,0.72642,-0.00112,267008609,9.61,739,0.4,1.1,5,EURNZD
14614,197008609.00,5576.50,7.52564,1.45093,0.58266,0.00006,197008609,9.57,741,0.4,1.2,4,EURNZD
19450,220008509.00,6586.42,7.85032,1.44160,0.69010,-0.00057,220008509,9.54,839,0.4,0.9,5,EURNZD
22798,313008609.00,6743.67,12.30597,1.50807,0.70660,-0.00114,313008609,9.54,548,0.4,1.8,5,EURNZD
23170,318008609.00,6993.91,13.79469,1.68765,0.73302,0.00038,318008609,9.54,507,0.4,1.9,5,EURNZD
6802,190009009.00,4156.72,3.42964,1.34480,0.45271,-0.00055,190009009,9.18,1212,0.4,0.7,3,EURNZD
15730,262009009.00,3634.75,5.81560,1.32404,0.39590,-0.00030,262009009,9.18,625,0.4,1.5,4,EURNZD
9778,203009009.00,2619.87,3.64377,1.32533,0.28536,-0.00047,203009009,9.18,719,0.4,1.5,3,EURNZD
9406,190009009.00,2729.99,3.67428,1.30207,0.29742,-0.00093,190009009,9.18,743,0.4,1.4,3,EURNZD
20504,100008610.00,11356.86,4.52104,1.65430,1.28276,-0.00245,100008610,8.85,2512,0.2,1.2,5,EURNZD
14552,100008610.00,8976.63,3.37848,1.56841,1.01391,-0.00028,100008610,8.85,2657,0.2,1.2,4,EURNZD
14180,98008610.00,8945.58,3.19942,1.56375,1.01085,-0.00026,98008610,8.85,2796,0.2,1.1,4,EURNZD
11700,670008209.00,1724.27,6.20241,1.31332,0.21028,-0.00019,670008209,8.20,278,0.6,2,3,EURNZD
22860,498008209.00,4041.78,16.03881,1.63822,0.49292,-0.00304,498008209,8.20,252,0.6,1.8,5,EURNZD
16908,498008209.00,2653.28,9.50996,1.38240,0.32359,-0.00005,498008209,8.20,279,0.6,1.8,4,EURNZD
10956,480008209.00,1951.42,6.02290,1.29821,0.23799,-0.00002,480008209,8.20,324,0.6,1.8,3,EURNZD
23604,692008209.00,3431.43,15.31888,1.42873,0.41850,-0.00354,692008209,8.20,224,0.6,2,5,EURNZD
17652,634008209.00,2685.22,10.87134,1.39655,0.32749,-0.00533,634008209,8.20,247,0.6,2,4,EURNZD
23232,498008209.00,3427.12,14.64581,1.44353,0.41799,-0.00137,498008209,8.20,234,0.6,1.9,5,EURNZD
17280,500008209.00,2848.30,11.43896,1.39798,0.34739,0.00028,500008209,8.20,249,0.6,1.9,4,EURNZD
11328,547008209.00,1733.45,5.95687,1.28924,0.21141,-0.00002,547008209,8.20,291,0.6,1.9,3,EURNZD
11576,71007810.00,5681.64,2.61827,1.41909,0.70731,0.00014,71007810,8.03,2170,0.2,2,3,EURNZD
5624,68007810.00,4193.93,1.46538,1.35716,0.52210,-0.00037,68007810,8.03,2862,0.2,2,2,EURNZD
12382,189007509.00,4368.42,3.58361,1.37584,0.57012,-0.00032,189007509,7.66,1219,0.4,0.6,4,EURNZD
6430,203007509.00,2990.91,2.22207,1.28066,0.39034,-0.00032,203007509,7.66,1346,0.4,0.6,3,EURNZD
20132,98007210.00,12928.64,4.91396,1.68901,1.74342,-0.00173,98007210,7.41,2631,0.2,1.1,5,EURNZD
1935,107007110.00,2886.98,1.37410,1.32754,0.39162,-0.00027,107007110,7.37,2101,0.3,1,2,EURNZD
17187,262007110.00,5607.30,5.76290,1.43403,0.76069,-0.00137,262007110,7.37,973,0.3,1.9,4,EURNZD
16815,201007110.00,4729.00,4.86023,1.40447,0.64156,-0.00090,201007110,7.37,973,0.3,1.8,4,EURNZD
22767,222007110.00,7168.65,7.90369,1.53684,0.97310,0.00102,222007110,7.37,907,0.3,1.8,5,EURNZD
16846,262007309.00,4549.78,7.80408,1.49290,0.61986,-0.00108,262007309,7.34,583,0.4,1.8,4,EURNZD
11607,135007010.00,3599.20,3.37004,1.39617,0.49484,0.00170,135007010,7.27,1068,0.3,2,3,EURNZD
15017,392007209.00,3324.94,6.88393,1.30265,0.45975,-0.00080,392007209,7.23,483,0.5,1.3,4,EURNZD
14273,262007209.00,3696.73,6.74586,1.43904,0.51164,-0.00113,262007209,7.23,548,0.5,1.1,4,EURNZD
11297,287007209.00,2254.77,5.31785,1.34581,0.31211,-0.00028,287007209,7.22,424,0.5,1.9,3,EURNZD
12413,253006809.00,3098.49,3.92711,1.40238,0.42903,-0.00195,253006809,7.22,789,0.5,0.6,4,EURNZD
2307,87007010.00,2682.60,1.36937,1.31134,0.37170,-0.00030,87007010,7.22,1959,0.3,1.1,2,EURNZD
3423,110007010.00,2858.79,1.66209,1.34305,0.39619,-0.00031,110007010,7.22,1720,0.3,1.4,2,EURNZD
819,99007010.00,3253.01,1.30591,1.30483,0.45081,-0.00106,99007010,7.22,2491,0.3,0.7,2,EURNZD
2679,87007010.00,2670.21,1.43021,1.29075,0.37008,-0.00051,87007010,7.22,1867,0.3,1.2,2,EURNZD
13529,274006709.00,3530.88,5.90448,1.42953,0.49678,-0.00054,274006709,7.11,598,0.5,0.9,4,EURNZD
15389,318006609.00,3289.13,7.44147,1.41336,0.46800,-0.00128,318006609,7.03,442,0.5,1.4,4,EURNZD
7205,288006609.00,2512.47,3.43234,1.26308,0.35808,0.00013,288006609,7.02,732,0.5,0.8,3,EURNZD
8662,189006909.00,3618.13,4.17798,1.36984,0.51786,0.00003,189006909,6.99,866,0.4,1.2,3,EURNZD
10522,212006909.00,3759.79,5.42538,1.47141,0.53813,0.00023,212006909,6.99,693,0.4,1.7,3,EURNZD
3795,120006610.00,2738.50,1.64080,1.34865,0.39202,-0.00066,120006610,6.99,1669,0.3,1.5,2,EURNZD
23511,262006610.00,8189.96,9.64660,1.60814,1.17244,0.00020,262006610,6.99,849,0.3,2,5,EURNZD
1563,87006610.00,3353.95,1.55491,1.32520,0.48024,-0.00016,87006610,6.98,2157,0.3,0.9,2,EURNZD
22488,545006808.00,4059.95,14.98137,1.61243,0.59582,-0.01826,545006808,6.81,271,0.6,1.7,5,EURNZD
16536,497006808.00,2981.89,10.92267,1.56120,0.43761,-0.00068,497006808,6.81,273,0.6,1.7,4,EURNZD
20628,497006808.00,3653.00,10.80769,1.68367,0.53615,-0.01951,497006808,6.81,338,0.6,1.2,5,EURNZD
14676,497006808.00,2845.79,7.94913,1.54475,0.41768,-0.00030,497006808,6.81,358,0.6,1.2,4,EURNZD
14242,267006609.00,4819.38,5.99425,1.42926,0.72048,-0.00011,267006609,6.69,804,0.4,1.1,4,EURNZD
8290,187006709.00,3698.69,3.98996,1.37096,0.55305,0.00003,187006709,6.69,927,0.4,1.1,3,EURNZD
22116,497006608.00,3629.65,13.44315,1.61219,0.54827,-0.02095,497006608,6.62,270,0.6,1.6,5,EURNZD
16164,497006608.00,2645.26,9.21693,1.47203,0.39958,0.00014,497006608,6.62,287,0.6,1.6,4,EURNZD
12041,213005909.00,3176.45,3.46019,1.45760,0.49194,-0.00176,213005909,6.46,918,0.5,0.5,4,EURNZD
11669,461005909.00,2137.46,5.34365,1.34588,0.33113,-0.00251,461005909,6.45,400,0.5,2,3,EURNZD
16474,267005609.00,4354.77,7.27007,1.40198,0.67845,0.00014,267005609,6.42,599,0.4,1.7,4,EURNZD
23201,448005909.00,4518.92,13.48931,1.52400,0.70474,-0.00010,448005909,6.42,335,0.5,1.9,5,EURNZD
20256,499006408.00,3754.68,10.06617,1.62482,0.59033,-0.01979,499006408,6.36,373,0.6,1.1,5,EURNZD
14304,499006408.00,3136.31,7.94003,1.57007,0.49311,-0.00017,499006408,6.36,395,0.6,1.1,4,EURNZD
9344,72005009.00,6208.06,2.28490,1.49851,0.98565,0.00004,72005009,6.30,2717,0.2,1.4,3,EURNZD
21744,500006308.00,3736.72,12.97472,1.55061,0.59520,-0.01435,500006308,6.28,288,0.6,1.5,5,EURNZD
15792,500006308.00,2729.81,9.00927,1.42008,0.43481,-0.00116,500006308,6.28,303,0.6,1.5,4,EURNZD
7577,288005909.00,2683.42,3.86660,1.37429,0.43701,-0.00051,288005909,6.14,694,0.5,0.9,3,EURNZD
21713,300005609.00,5087.19,13.31725,1.62585,0.83124,-0.00110,300005609,6.12,382,0.5,1.5,5,EURNZD
15761,295005809.00,3269.91,8.09384,1.39452,0.53430,-0.00177,295005809,6.12,404,0.5,1.5,4,EURNZD
21372,497005908.00,3950.23,12.78392,1.72369,0.66039,-0.01151,497005908,5.98,309,0.6,1.4,5,EURNZD
15420,497005908.00,3057.91,9.76968,1.55319,0.51121,-0.00123,497005908,5.98,313,0.6,1.4,4,EURNZD
13498,154005809.00,4074.73,4.39561,1.53552,0.69133,-0.00071,154005809,5.89,927,0.4,0.9,4,EURNZD
137,253005808.00,1856.53,1.57600,1.26737,0.31709,-0.00107,253005808,5.86,1178,0.5,0.5,2,EURNZD
13901,270005808.00,3119.58,5.54100,1.43647,0.53282,-0.00220,270005808,5.85,563,0.5,1,4,EURNZD
4229,255005808.00,1455.31,2.40150,1.27012,0.24861,-0.00062,255005808,5.85,606,0.5,1.6,2,EURNZD
10553,316005808.00,1898.57,4.33464,1.31597,0.32432,-0.00008,316005808,5.85,438,0.5,1.7,3,EURNZD
2369,255005808.00,1445.56,2.01052,1.29548,0.24721,-0.00278,255005808,5.85,719,0.5,1.1,2,EURNZD
416,69005610.00,4963.54,0.92638,1.33451,0.85083,-0.00017,69005610,5.83,5358,0.2,0.6,2,EURNZD
44,68005610.00,5121.85,0.88156,1.30255,0.87890,-0.00013,68005610,5.83,5810,0.2,0.5,2,EURNZD
5748,339005708.00,1049.28,2.65641,1.29318,0.18387,-0.00095,339005708,5.71,395,0.6,2,2,EURNZD
3516,355005708.00,1157.48,2.52725,1.32088,0.20289,0.00033,355005708,5.71,458,0.6,1.4,2,EURNZD
168,265005708.00,1563.89,1.90718,1.26086,0.27423,-0.00104,265005708,5.70,820,0.6,0.5,2,EURNZD
9840,460005708.00,1729.32,4.88509,1.43359,0.30353,0.00062,460005708,5.70,354,0.6,1.5,3,EURNZD
6864,330005708.00,2009.07,3.58763,1.39641,0.35291,-0.00064,330005708,5.69,560,0.6,0.7,3,EURNZD
21000,497005608.00,3685.43,12.04389,1.66902,0.65074,-0.01416,497005608,5.66,306,0.6,1.3,5,EURNZD
15048,497005608.00,2673.67,8.22668,1.45203,0.47209,-0.00053,497005608,5.66,325,0.6,1.3,4,EURNZD
6120,330005608.00,2054.40,2.96023,1.36858,0.36566,-0.00053,330005608,5.62,694,0.6,0.5,3,EURNZD
22457,521004708.00,4866.64,13.94453,1.76743,0.93138,0.00008,521004708,5.22,349,0.5,1.7,5,EURNZD
19543,472005208.00,3823.75,11.58712,1.67354,0.73310,-0.00103,472005208,5.22,330,0.7,0.9,5,EURNZD
13591,472005208.00,2649.51,7.98045,1.53130,0.50797,-0.00953,472005208,5.22,332,0.7,0.9,4,EURNZD
8228,69005110.00,5748.30,1.84595,1.40258,1.10306,-0.00046,69005110,5.21,3114,0.2,1.1,3,EURNZD
21620,110005110.00,12136.53,5.58001,1.65982,2.32976,-0.00107,110005110,5.21,2175,0.2,1.5,5,EURNZD
23635,712005208.00,2328.41,15.83952,1.55098,0.44848,-0.03085,712005208,5.19,147,0.7,2,5,EURNZD
17683,668005208.00,2003.95,12.60346,1.44637,0.38599,-0.03120,668005208,5.19,159,0.7,2,4,EURNZD
11731,714005208.00,1498.63,7.45587,1.42131,0.28979,0.00112,714005208,5.17,201,0.7,2,3,EURNZD
6058,115004709.00,3371.91,2.20675,1.45597,0.70564,-0.00123,115004709,4.78,1528,0.4,0.5,3,EURNZD
12010,134004709.00,4055.16,2.86989,1.51045,0.84882,-0.00115,134004709,4.78,1413,0.4,0.5,4,EURNZD
17590,262004509.00,3855.90,6.97269,1.49948,0.81658,0.00181,262004509,4.72,553,0.4,2,4,EURNZD
11359,626004708.00,1723.01,7.90372,1.42275,0.36798,0.00166,626004708,4.68,218,0.7,1.9,3,EURNZD
23263,634004708.00,2761.78,16.63723,1.55914,0.59114,-0.02633,634004708,4.67,166,0.7,1.9,5,EURNZD
17311,713004708.00,2251.50,13.40179,1.56601,0.48192,-0.02844,713004708,4.67,168,0.7,1.9,4,EURNZD
1594,183004508.00,2321.50,1.78714,1.35062,0.50419,-0.00003,183004508,4.60,1299,0.4,0.9,2,EURNZD
8600,69004509.00,5974.60,1.98294,1.50985,1.30019,-0.00039,69004509,4.60,3013,0.2,1.2,3,EURNZD
17528,106004509.00,9043.79,4.67379,1.75867,1.97016,0.00085,106004509,4.59,1935,0.2,2,4,EURNZD
1191,97003709.00,3402.56,1.49366,1.45585,0.74504,-0.00003,97003709,4.57,2278,0.3,0.8,2,EURNZD
3082,197004508.00,1869.61,1.72473,1.37766,0.41070,0.00038,197004508,4.55,1084,0.4,1.3,2,EURNZD
10181,270004008.00,2129.61,4.68046,1.32535,0.47081,0.00056,270004008,4.52,455,0.5,1.6,3,EURNZD
17249,420004008.00,2897.88,8.14011,1.45956,0.64386,0.00041,420004008,4.50,356,0.5,1.9,4,EURNZD
21775,705004108.00,3089.05,14.92295,1.51934,0.68772,-0.06248,705004108,4.49,207,0.7,1.5,5,EURNZD
9809,264004008.00,2230.60,4.72585,1.42561,0.49937,0.00000,264004008,4.47,472,0.5,1.5,3,EURNZD
22736,114004409.00,12616.54,6.59516,1.74690,2.82532,-0.00206,114004409,4.47,1913,0.2,1.8,5,EURNZD
15668,73004309.00,8784.62,3.80122,1.64377,1.97237,-0.00165,73004309,4.45,2311,0.2,1.5,4,EURNZD
9065,269004008.00,2239.73,4.31547,1.40522,0.50341,-0.00032,269004008,4.45,519,0.5,1.3,3,EURNZD
6740,65004309.00,7839.47,1.94528,1.52360,1.77727,-0.00079,65004309,4.41,4030,0.2,0.7,3,EURNZD
18055,390004408.00,2663.95,5.57312,1.53426,0.60599,-0.00118,390004408,4.40,478,0.7,0.5,5,EURNZD
12103,390004408.00,2310.75,4.66818,1.42227,0.52565,0.00122,390004408,4.40,495,0.7,0.5,4,EURNZD
6151,390004408.00,1680.31,3.18241,1.30336,0.38234,-0.00043,390004408,4.40,528,0.7,0.5,3,EURNZD
18427,395004308.00,2895.82,7.13256,1.55736,0.67265,-0.01135,395004308,4.31,406,0.7,0.6,5,EURNZD
12475,392004308.00,2360.87,5.47766,1.45348,0.54839,-0.01723,392004308,4.31,431,0.7,0.6,4,EURNZD
10987,617004308.00,1619.69,6.98142,1.41570,0.37641,-0.00082,617004308,4.30,232,0.7,1.8,3,EURNZD
22519,708004308.00,2926.74,15.08629,1.56084,0.68014,-0.02497,708004308,4.30,194,0.7,1.7,5,EURNZD
16567,708004308.00,2080.57,10.40285,1.38928,0.48350,-0.02514,708004308,4.30,200,0.7,1.7,4,EURNZD
22891,653004308.00,2809.55,16.52677,1.63292,0.65293,-0.05941,653004308,4.30,170,0.7,1.8,5,EURNZD
16939,706004308.00,2059.46,10.83926,1.50844,0.47861,-0.00945,706004308,4.30,190,0.7,1.8,4,EURNZD
22147,701004308.00,2922.78,14.61390,1.53386,0.67933,-0.04862,701004308,4.30,200,0.7,1.6,5,EURNZD
16195,707004308.00,2457.60,10.87434,1.57744,0.57121,0.00091,707004308,4.30,226,0.7,1.6,4,EURNZD
7267,480004308.00,1795.43,4.61550,1.39628,0.41733,-0.01227,480004308,4.30,389,0.7,0.8,3,EURNZD
19171,480004308.00,3110.61,9.01626,1.61783,0.72302,-0.00115,480004308,4.30,345,0.7,0.8,5,EURNZD
13219,480004308.00,2585.39,7.24199,1.59826,0.60094,0.00108,480004308,4.30,357,0.7,0.8,4,EURNZD
13157,238004108.00,3490.89,5.41223,1.51587,0.81498,0.00019,238004108,4.28,645,0.5,0.8,4,EURNZD
7949,273004008.00,2482.99,3.87967,1.49526,0.58924,-0.00115,273004008,4.21,640,0.5,1,3,EURNZD
4601,287004008.00,1435.53,2.56345,1.31823,0.34145,0.00068,287004008,4.20,560,0.5,1.7,2,EURNZD
3113,218004008.00,1470.55,2.10079,1.31251,0.35010,0.00048,218004008,4.20,700,0.5,1.3,2,EURNZD
7980,320004008.00,1919.21,4.16315,1.40432,0.47373,-0.00001,320004008,4.05,461,0.6,1,3,EURNZD
6492,320004008.00,2011.68,3.21355,1.36540,0.49753,-0.00088,320004008,4.04,626,0.6,0.6,3,EURNZD
3857,218003808.00,1530.71,2.43744,1.31190,0.38157,0.00012,218003808,4.01,628,0.5,1.5,2,EURNZD
4167,120003809.00,2614.19,1.66615,1.40032,0.66251,-0.00053,120003809,3.95,1569,0.3,1.6,2,EURNZD
4539,120003809.00,2567.30,1.67907,1.40338,0.65280,-0.00060,120003809,3.93,1529,0.3,1.7,2,EURNZD
17559,262003809.00,4878.95,5.13574,1.51086,1.24842,0.00046,262003809,3.91,950,0.3,2,4,EURNZD
10863,136003809.00,3520.09,3.27146,1.39765,0.90082,0.00144,136003809,3.91,1076,0.3,1.8,3,EURNZD
10491,127003809.00,3943.74,3.41449,1.40200,1.01135,-0.00153,127003809,3.90,1155,0.3,1.7,3,EURNZD
16443,141003809.00,5353.12,5.16212,1.49814,1.37720,0.00052,141003809,3.89,1037,0.3,1.7,4,EURNZD
7112,65003609.00,6920.17,1.82542,1.55251,1.85483,-0.00053,65003609,3.73,3791,0.2,0.8,3,EURNZD
6399,119003208.00,4533.52,2.09497,1.50328,1.23947,-0.00162,119003208,3.66,2164,0.3,0.6,3,EURNZD
106,128003608.00,2493.98,1.36060,1.36224,0.68478,-0.00073,128003608,3.64,1833,0.4,0.5,2,EURNZD
9034,189003608.00,3015.80,3.73705,1.48691,0.82841,-0.00081,189003608,3.64,807,0.4,1.3,3,EURNZD
5314,170003608.00,1603.71,1.92754,1.39656,0.44058,0.00086,170003608,3.64,832,0.4,1.9,2,EURNZD
9437,280003608.00,2300.37,4.65662,1.43064,0.63369,-0.00040,280003608,3.63,494,0.5,1.4,3,EURNZD
15823,530003507.00,2415.95,10.73756,1.56340,0.68111,0.00096,530003507,3.55,225,0.7,1.5,4,EURNZD
10894,189003408.00,3299.57,4.76817,1.66178,0.95336,0.00249,189003408,3.46,692,0.4,1.8,3,EURNZD
18799,497003407.00,2659.78,7.22766,1.61132,0.76908,-0.01924,497003407,3.46,368,0.7,0.7,5,EURNZD
12847,497003407.00,2121.29,5.61188,1.49430,0.61337,-0.00108,497003407,3.46,378,0.7,0.7,4,EURNZD
7608,330003407.00,1934.52,3.96418,1.40076,0.56345,-0.00055,330003407,3.43,488,0.6,0.9,3,EURNZD
7236,330003407.00,1905.09,3.61497,1.45603,0.55492,-0.00035,330003407,3.43,527,0.6,0.8,3,EURNZD
21403,501003307.00,3026.04,14.00944,1.69016,0.89631,-0.05667,501003307,3.38,216,0.7,1.4,5,EURNZD
15451,497003307.00,2676.76,11.53776,1.77833,0.79285,-0.00018,497003307,3.38,232,0.7,1.4,4,EURNZD
4508,72002809.00,4083.96,1.28710,1.42169,1.24731,-0.00036,72002809,3.27,3173,0.2,1.7,2,EURNZD
14986,267003208.00,4415.32,6.33475,1.54098,1.34928,-0.00054,267003208,3.27,697,0.4,1.3,4,EURNZD
10832,108002608.00,5392.91,2.32654,1.55166,1.65248,-0.00039,108002608,3.26,2318,0.2,1.8,3,EURNZD
4570,196003208.00,1775.78,1.93862,1.32443,0.54580,0.00080,196003208,3.25,916,0.4,1.7,2,EURNZD
11266,265003208.00,2593.68,4.05897,1.56856,0.79725,-0.00022,265003208,3.25,639,0.4,1.9,3,EURNZD
1966,195003208.00,2206.91,1.87503,1.32847,0.68521,-0.00065,195003208,3.22,1177,0.4,1,2,EURNZD
19915,497003207.00,3186.40,11.25936,1.74358,0.99053,-0.00056,497003207,3.22,283,0.7,1,5,EURNZD
13963,497003207.00,2271.14,7.54532,1.54464,0.70601,-0.01435,497003207,3.22,301,0.7,1,4,EURNZD
75,108002808.00,3408.38,1.16765,1.36305,1.06067,-0.00030,108002808,3.21,2919,0.3,0.5,2,EURNZD
10212,366003107.00,1711.82,5.40006,1.42289,0.54231,0.00049,366003107,3.16,317,0.6,1.6,3,EURNZD
21031,500003107.00,3117.63,12.77717,1.60945,0.99441,-0.05971,500003107,3.13,244,0.7,1.3,5,EURNZD
15079,500003107.00,2454.11,9.40272,1.59183,0.78277,-0.00099,500003107,3.13,261,0.7,1.3,4,EURNZD
18148,1069003007.00,1875.29,7.87937,1.66740,0.62203,-0.00981,1069003007,3.01,238,1,0.5,5,EURNZD
19264,1119003007.00,1594.12,10.15363,1.53355,0.52904,-0.01180,1119003007,3.01,157,1,0.8,5,EURNZD
3175,340003007.00,1275.92,3.16606,1.33933,0.42456,-0.00865,340003007,3.01,403,0.7,1.3,2,EURNZD
19636,1119003007.00,1685.32,10.59950,1.55444,0.56104,-0.04045,1119003007,3.00,159,1,0.9,5,EURNZD
18892,1019003007.00,1728.46,8.95575,1.55657,0.57623,-0.03760,1019003007,3.00,193,1,0.7,5,EURNZD
21868,1119003007.00,1399.17,12.95528,1.48080,0.46689,-0.03213,1119003007,3.00,108,1,1.5,5,EURNZD
9499,397003007.00,1550.83,5.63938,1.47083,0.52046,-0.00035,397003007,2.98,275,0.7,1.4,3,EURNZD
22302,1969002706.00,925.41,13.22014,1.44629,0.31255,-0.01516,1969002706,2.95,70,1.2,1.6,5,EURNZD
21186,1395002706.00,952.62,11.47735,1.48004,0.32173,-0.01352,1395002706,2.95,83,1.2,1.3,5,EURNZD
21930,1395002706.00,959.11,12.29628,1.47857,0.32392,-0.01601,1395002706,2.95,78,1.2,1.5,5,EURNZD
447,68002508.00,3104.44,1.13466,1.39473,1.05867,-0.00057,68002508,2.93,2736,0.3,0.6,2,EURNZD
18458,529002907.00,2329.98,7.08201,1.65050,0.79877,-0.02536,529002907,2.92,329,0.8,0.6,5,EURNZD
12506,475002907.00,2210.49,6.27980,1.59543,0.75781,-0.00062,475002907,2.92,352,0.8,0.6,4,EURNZD
6554,475002907.00,1579.48,4.22321,1.43964,0.54148,-0.00219,475002907,2.92,374,0.8,0.6,3,EURNZD
22922,922002907.00,2004.37,15.07045,1.64119,0.69472,-0.02846,922002907,2.89,133,0.8,1.8,5,EURNZD
16970,712002907.00,1927.17,13.86453,1.72403,0.66797,-0.02225,712002907,2.89,139,0.8,1.8,4,EURNZD
11018,712002907.00,1092.13,7.18507,1.42226,0.37854,-0.01493,712002907,2.89,152,0.8,1.8,3,EURNZD
19698,1532002806.00,1200.58,11.22037,1.48691,0.41712,-0.03219,1532002806,2.88,107,1.2,0.9,5,EURNZD
6895,417002807.00,1726.39,4.08130,1.48208,0.60598,-0.00111,417002807,2.85,423,0.7,0.7,3,EURNZD
571,256002807.00,1220.79,2.13799,1.36215,0.42859,-0.01050,256002807,2.85,571,0.7,0.6,2,EURNZD
4663,539002807.00,934.38,2.96629,1.32715,0.32811,-0.00059,539002807,2.85,315,0.7,1.7,2,EURNZD
19202,529002807.00,2670.87,9.85561,1.75898,0.93936,-0.01947,529002807,2.84,271,0.8,0.8,5,EURNZD
13250,528002807.00,2029.66,7.19738,1.56154,0.71385,-0.02574,528002807,2.84,282,0.8,0.8,4,EURNZD
7298,475002807.00,1450.70,4.81960,1.42247,0.51022,-0.02415,475002807,2.84,301,0.8,0.8,3,EURNZD
5407,676002807.00,887.82,3.21674,1.34369,0.31233,-0.01497,676002807,2.84,276,0.7,1.9,2,EURNZD
6523,272002807.00,1571.91,3.28852,1.41777,0.55426,-0.03290,272002807,2.84,478,0.7,0.6,3,EURNZD
20659,497002807.00,2739.72,11.46326,1.54348,0.96610,-0.06815,497002807,2.84,239,0.7,1.2,5,EURNZD
14707,514002807.00,2217.47,8.86988,1.54162,0.78194,-0.02193,514002807,2.84,250,0.7,1.2,4,EURNZD
8755,497002807.00,1560.03,5.23500,1.37148,0.55062,-0.02278,497002807,2.83,298,0.7,1.2,3,EURNZD
10615,710002807.00,1372.79,6.12853,1.46020,0.48496,-0.00269,710002807,2.83,224,0.7,1.7,3,EURNZD
20070,1753002906.00,1325.50,12.50472,1.51985,0.46871,-0.02783,1753002906,2.83,106,1.2,1,5,EURNZD
1315,282002807.00,1261.07,2.42981,1.31753,0.44676,-0.00225,282002807,2.82,519,0.7,0.8,2,EURNZD
2431,336002807.00,1214.22,2.78491,1.32378,0.43031,-0.00118,336002807,2.82,436,0.7,1.1,2,EURNZD
20442,1753002806.00,1229.49,12.67516,1.49193,0.43608,-0.01943,1753002806,2.82,97,1.2,1.1,5,EURNZD
7639,330002807.00,1558.37,4.20046,1.44602,0.55344,-0.03005,330002807,2.82,371,0.7,0.9,3,EURNZD
18954,1532002806.00,1565.78,11.10482,1.85007,0.56197,-0.01030,1532002806,2.79,141,1.2,0.7,5,EURNZD
23387,1466002506.00,1439.33,19.45041,1.76152,0.55712,-0.03207,1466002506,2.58,74,1.1,1.9,5,EURNZD
8321,262002507.00,2334.08,3.94270,1.48750,0.91205,-0.00184,262002507,2.56,592,0.5,1.1,3,EURNZD
1656,252002507.00,1482.14,2.36386,1.33701,0.57951,-0.00036,252002507,2.56,627,0.6,0.9,2,EURNZD
540,252002507.00,1622.37,2.09338,1.32214,0.63441,-0.00045,252002507,2.56,775,0.6,0.6,2,EURNZD
2028,257002507.00,1425.78,2.48827,1.36891,0.55761,-0.00071,257002507,2.56,573,0.6,1,2,EURNZD
3888,271002507.00,1291.66,2.92893,1.33173,0.50516,-0.00006,271002507,2.56,441,0.6,1.5,2,EURNZD
20287,495002507.00,3410.22,12.91750,1.93232,1.33374,-0.02074,495002507,2.56,264,0.7,1.1,5,EURNZD
14335,495002507.00,2524.28,9.11292,1.63670,0.98725,-0.02123,495002507,2.56,277,0.7,1.1,4,EURNZD
8383,495002507.00,1925.42,6.21103,1.48599,0.75324,-0.01422,495002507,2.56,310,0.7,1.1,3,EURNZD
20411,1262002506.00,1476.60,13.18393,1.64505,0.58073,-0.01454,1262002506,2.54,112,1.1,1.1,5,EURNZD
12444,286002407.00,2829.70,4.92122,1.58753,1.11444,-0.00085,286002407,2.54,575,0.6,0.6,4,EURNZD
5004,387002407.00,1108.92,2.60310,1.37119,0.43692,0.00003,387002407,2.54,426,0.6,1.8,2,EURNZD
5376,343002407.00,1153.25,2.97229,1.35886,0.45437,-0.00235,343002407,2.54,388,0.6,1.9,2,EURNZD
22550,924002507.00,2358.66,17.21650,1.79491,0.93089,-0.02092,924002507,2.53,137,0.8,1.7,5,EURNZD
16598,713002507.00,1981.26,14.25367,1.66897,0.78194,-0.02744,713002507,2.53,139,0.8,1.7,4,EURNZD
21899,1151002506.00,1461.22,15.71204,1.70669,0.57775,-0.01663,1151002506,2.53,93,1.1,1.5,5,EURNZD
21124,1261002406.00,1622.69,14.23412,1.78598,0.64758,-0.01826,1261002406,2.50,114,1,1.3,5,EURNZD
